Company Name,Symbol,Market Cap,EPS Forecast,Time,Fiscal Quarter Ending,No. of ESTs,Last Year's EPS,Scraped At
"Lument Finance Trust, Inc.",LFT,"$138,096,312",,time-not-supplied,Mar/2025,N/A,$0.15,2025-05-08 05:21:11
PHX Minerals Inc.,PHX,"$137,658,196",,time-after-hours,Mar/2025,1,N/A,2025-05-08 05:21:11
"Sangamo Therapeutics, Inc.",SGMO,"$137,522,532",($0.11),time-not-supplied,Mar/2025,4,($0.27),2025-05-08 05:21:11
Core Molding Technologies Inc,CMT,"$134,948,300",$0.33,time-pre-market,Mar/2025,1,$0.43,2025-05-08 05:21:11
"Nkarta, Inc.",NKTX,"$131,981,050",($0.45),time-not-supplied,Mar/2025,6,($0.58),2025-05-08 05:21:11
The Beauty Health Company,SKIN,"$131,507,435",($0.14),time-after-hours,Mar/2025,5,($0.10),2025-05-08 05:21:11
"Paysign, Inc.",PAYS,"$128,994,418",,time-after-hours,Mar/2025,N/A,$0.01,2025-05-08 05:21:11
Clarus Corporation,CLAR,"$125,444,270",($0.03),time-after-hours,Mar/2025,3,($0.03),2025-05-08 05:21:11
"Aldeyra Therapeutics, Inc.",ALDX,"$125,388,173",($0.25),time-not-supplied,Mar/2025,4,($0.14),2025-05-08 05:21:11
Inseego Corp.,INSG,"$125,152,876",($0.08),time-after-hours,Mar/2025,1,($0.44),2025-05-08 05:21:11
"Protara Therapeutics, Inc. ",TARA,"$123,906,357",($0.47),time-not-supplied,Mar/2025,3,($0.97),2025-05-08 05:21:11
"Maiden Holdings, Ltd.",MHLD,"$122,808,674",,time-not-supplied,Mar/2025,1,($0.05),2025-05-08 05:21:11
American Vanguard Corporation,AVD,"$122,348,273",,time-not-supplied,Mar/2025,1,$0.09,2025-05-08 05:21:11
Alliance Entertainment Holding Corporation,AENT,"$121,788,114",,time-not-supplied,Mar/2025,1,($0.07),2025-05-08 05:21:11
"Leslie's, Inc.",LESL,"$121,138,689",($0.25),time-after-hours,Mar/2025,5,($0.18),2025-05-08 05:21:11
Nektar Therapeutics,NKTR,"$119,478,503",($0.17),time-after-hours,Mar/2025,8,($0.18),2025-05-08 05:21:11
Portman Ridge Finance Corporation,PTMN,"$111,941,790",$0.60,time-after-hours,Mar/2025,1,$0.67,2025-05-08 05:21:11
"Townsquare Media, Inc.",TSQ,"$111,061,274",($0.05),time-pre-market,Mar/2025,2,$0.03,2025-05-08 05:21:11
"Full House Resorts, Inc.",FLL,"$110,138,236",,time-after-hours,Mar/2025,1,($0.33),2025-05-08 05:21:11
"Fate Therapeutics, Inc.",FATE,"$109,761,414",($0.39),time-not-supplied,Mar/2025,5,($0.47),2025-05-08 05:21:11
"Lexeo Therapeutics, Inc.",LXEO,"$107,890,240",($0.80),time-not-supplied,Mar/2025,3,($0.77),2025-05-08 05:21:11
"RAPT Therapeutics, Inc.",RAPT,"$107,189,544",($0.31),time-not-supplied,Mar/2025,2,($0.79),2025-05-08 05:21:11
"InfuSystems Holdings, Inc.",INFU,"$98,743,315",($0.03),time-pre-market,Mar/2025,1,($0.05),2025-05-08 05:21:11
"Coya Therapeutics, Inc.",COYA,"$97,172,238",($0.44),time-not-supplied,Mar/2025,1,($0.35),2025-05-08 05:21:11
NioCorp Developments Ltd.,NB,"$94,725,000",,time-not-supplied,Mar/2025,N/A,($0.11),2025-05-08 05:21:11
Faraday Future Intelligent Electric Inc.,FFAI,"$94,460,444",,time-after-hours,Mar/2025,1,($26.40),2025-05-08 05:21:11
"HilleVax, Inc.",HLVX,"$94,265,200",($0.37),time-not-supplied,Mar/2025,2,($0.97),2025-05-08 05:21:11
"MacroGenics, Inc.",MGNX,"$92,742,775",($0.61),time-not-supplied,Mar/2025,4,($0.84),2025-05-08 05:21:11
"LightPath Technologies, Inc.",LPTH,"$91,968,159",($0.05),time-not-supplied,Mar/2025,1,($0.07),2025-05-08 05:21:11
Oramed Pharmaceuticals Inc.,ORMP,"$91,096,515",($0.03),time-not-supplied,Mar/2025,2,$0.04,2025-05-08 05:21:11
"Research Solutions, Inc",RSSS,"$89,778,774",$0.01,time-after-hours,Mar/2025,1,N/A,2025-05-08 05:21:11
Skillz Inc.,SKLZ,"$89,699,815",($1.09),time-not-supplied,Mar/2025,2,($1.45),2025-05-08 05:21:11
"Ventyx Biosciences, Inc.",VTYX,"$86,067,365",($0.48),time-not-supplied,Mar/2025,5,($0.62),2025-05-08 05:21:11
Canterbury Park Holding Corporation,CPHC,"$85,716,027",,time-not-supplied,Mar/2025,1,$0.20,2025-05-08 05:21:11
Geospace Technologies Corporation,GEOS,"$84,837,633",,time-after-hours,Mar/2025,1,($0.32),2025-05-08 05:21:11
"Unusual Machines, Inc.",UMAC,"$84,655,755",($0.12),time-after-hours,Mar/2025,1,($0.18),2025-05-08 05:21:11
"Veritone, Inc.",VERI,"$83,840,444",($0.23),time-after-hours,Mar/2025,1,($0.24),2025-05-08 05:21:11
Zura Bio Limited,ZURA,"$83,417,498",($0.17),time-not-supplied,Mar/2025,4,($0.02),2025-05-08 05:21:11
"Lantronix, Inc.",LTRX,"$83,397,778",($0.06),time-after-hours,Mar/2025,1,($0.01),2025-05-08 05:21:11
"Black Diamond Therapeutics, Inc.",BDTX,"$83,010,155",$0.20,time-not-supplied,Mar/2025,5,($0.35),2025-05-08 05:21:11
GAN Limited,GAN,"$82,891,165",,time-not-supplied,Mar/2025,1,($0.09),2025-05-08 05:21:11
Dominari Holdings Inc.,DOMH,"$76,880,459",,time-not-supplied,Mar/2025,1,($0.35),2025-05-08 05:21:11
"Elutia, Inc.",ELUT,"$76,585,349",,time-after-hours,Mar/2025,N/A,($0.75),2025-05-08 05:21:11
Gold Resource Corporation,GORO,"$75,168,280",,time-not-supplied,Mar/2025,N/A,($0.05),2025-05-08 05:21:11
"United Bancorp, Inc.",UBCP,"$74,817,126",,time-not-supplied,Mar/2025,1,$0.35,2025-05-08 05:21:11
Gogoro Inc.,GGR,"$74,429,029",,time-pre-market,Mar/2025,N/A,($0.06),2025-05-08 05:21:11
"PSQ Holdings, Inc.",PSQH,"$74,241,839",($0.30),time-after-hours,Mar/2025,1,($0.37),2025-05-08 05:21:11
"Income Opportunity Realty Investors, Inc.",IOR,"$73,996,307",,time-not-supplied,Mar/2025,1,$0.29,2025-05-08 05:21:11
Veru Inc.,VERU,"$73,499,366",($0.06),time-pre-market,Mar/2025,4,($0.07),2025-05-08 05:21:11
"Saga Communications, Inc.",SGA,"$73,437,808",($0.33),time-pre-market,Mar/2025,1,($0.14),2025-05-08 05:21:11
"Bridger Aerospace Group Holdings, Inc.",BAER,"$72,652,152",,time-after-hours,Mar/2025,1,($0.55),2025-05-08 05:21:11
Universal Electronics Inc.,UEIC,"$72,638,558",($0.28),time-after-hours,Mar/2025,2,($0.34),2025-05-08 05:21:11
"MediciNova, Inc.",MNOV,"$72,588,444",,time-not-supplied,Mar/2025,N/A,($0.06),2025-05-08 05:21:11
"Lifetime Brands, Inc.",LCUT,"$71,586,099",($0.14),time-pre-market,Mar/2025,1,($0.15),2025-05-08 05:21:11
"Cibus, Inc.",CBUS,"$71,106,123",($0.70),time-after-hours,Mar/2025,2,($1.12),2025-05-08 05:21:11
Heritage Global Inc.,HGBL,"$70,635,163",,time-after-hours,Mar/2025,1,$0.05,2025-05-08 05:21:11
Vor Biopharma Inc.,VOR,"$70,516,154",($0.23),time-not-supplied,Mar/2025,4,($0.45),2025-05-08 05:21:11
vTv Therapeutics Inc.,VTVT,"$69,150,658",($0.73),time-not-supplied,Mar/2025,1,($1.17),2025-05-08 05:21:11
"Adverum Biotechnologies, Inc.",ADVM,"$67,476,444",($1.92),time-not-supplied,Mar/2025,3,($1.50),2025-05-08 05:21:11
Youxin Technology Ltd,YAAS,"$67,100,000",,time-not-supplied,Mar/2025,1,N/A,2025-05-08 05:21:11
"Aemetis, Inc",AMTX,"$66,649,175",($0.39),time-pre-market,Mar/2025,4,($0.58),2025-05-08 05:21:11
GrowGeneration Corp.,GRWG,"$66,592,979",($0.14),time-after-hours,Mar/2025,2,($0.14),2025-05-08 05:21:11
"Clearside Biomedical, Inc.",CLSD,"$66,343,730",($0.12),time-not-supplied,Mar/2025,3,($0.17),2025-05-08 05:21:11
"Upland Software, Inc.",UPLD,"$65,913,745",,time-not-supplied,Mar/2025,N/A,$0.07,2025-05-08 05:21:11
"Owlet, Inc.",OWLT,"$64,940,402",($0.39),time-after-hours,Mar/2025,1,($0.39),2025-05-08 05:21:11
"Invivyd, Inc.",IVVD,"$63,411,620",($0.04),time-not-supplied,Mar/2025,2,($0.38),2025-05-08 05:21:11
Comstock Inc.,LODE,"$61,565,671",($0.20),time-after-hours,Mar/2025,1,($0.60),2025-05-08 05:21:11
"NeueHealth, Inc.",NEUE,"$59,285,092",($2.51),time-pre-market,Mar/2025,1,($2.31),2025-05-08 05:21:11
"Phunware, Inc.",PHUN,"$57,688,331",($0.12),time-not-supplied,Mar/2025,4,($0.41),2025-05-08 05:21:11
"Applied Therapeutics, Inc.",APLT,"$57,607,082",($0.16),time-not-supplied,Mar/2025,2,($0.16),2025-05-08 05:21:11
"Where Food Comes From, Inc.",WFCF,"$57,590,728",,time-pre-market,Mar/2025,1,$0.03,2025-05-08 05:21:11
"Immix Biopharma, Inc.",IMMX,"$54,058,111",($0.23),time-not-supplied,Mar/2025,1,($0.22),2025-05-08 05:21:11
"Lee Enterprises, Incorporated",LEE,"$52,375,344",($0.58),time-not-supplied,Mar/2025,1,($2.06),2025-05-08 05:21:11
Logan Ridge Finance Corporation,LRFC,"$47,673,369",,time-after-hours,Mar/2025,N/A,$0.35,2025-05-08 05:21:11
"Cue Biopharma, Inc.",CUE,"$46,376,690",($0.14),time-not-supplied,Mar/2025,2,($0.25),2025-05-08 05:21:11
"Century Therapeutics, Inc.",IPSC,"$45,603,867",($0.31),time-not-supplied,Mar/2025,3,($0.45),2025-05-08 05:21:11
"PMV Pharmaceuticals, Inc.",PMVP,"$45,182,235",($0.37),time-not-supplied,Mar/2025,3,($0.30),2025-05-08 05:21:11
"Atara Biotherapeutics, Inc.",ATRA,"$44,937,832",($3.07),time-not-supplied,Mar/2025,2,($5.75),2025-05-08 05:21:11
"Allbirds, Inc.",BIRD,"$43,373,312",($3.85),time-after-hours,Mar/2025,3,($3.60),2025-05-08 05:21:11
"Kronos Bio, Inc.",KRON,"$43,300,336",($0.30),time-not-supplied,Mar/2025,1,($0.50),2025-05-08 05:21:11
"Babcock & Wilcox Enterprises, Inc.",BW,"$43,287,930",,time-not-supplied,Mar/2025,1,($0.17),2025-05-08 05:21:11
Koss Corporation,KOSS,"$42,472,351",,time-not-supplied,Mar/2025,1,($0.03),2025-05-08 05:21:11
"LanzaTech Global, Inc.",LNZA,"$42,251,711",($0.11),time-not-supplied,Mar/2025,2,($0.13),2025-05-08 05:21:11
Live Ventures Incorporated,LIVE,"$41,789,884",,time-pre-market,Mar/2025,1,($1.04),2025-05-08 05:21:11
Lantern Pharma Inc.,LTRN,"$41,089,802",,time-not-supplied,Mar/2025,N/A,($0.51),2025-05-08 05:21:11
"Bluerock Homes Trust, Inc.",BHM,"$40,748,544",,time-not-supplied,Mar/2025,1,$0.27,2025-05-08 05:21:11
Apyx Medical Corporation,APYX,"$40,439,458",,time-pre-market,Mar/2025,N/A,($0.22),2025-05-08 05:21:11
"Mersana Therapeutics, Inc.",MRSN,"$39,483,208",($0.21),time-not-supplied,Mar/2025,3,($0.16),2025-05-08 05:21:11
Research Frontiers Incorporated,REFR,"$38,695,454",,time-after-hours,Mar/2025,1,($0.01),2025-05-08 05:21:11
Farmer Brothers Company,FARM,"$38,437,092",($0.06),time-after-hours,Mar/2025,1,($0.17),2025-05-08 05:21:11
"TELA Bio, Inc.",TELA,"$38,166,810",($0.20),time-after-hours,Mar/2025,2,($0.23),2025-05-08 05:21:11
U.S. Energy Corp.,USEG,"$37,879,541",($0.05),time-not-supplied,Mar/2025,1,($0.17),2025-05-08 05:21:11
"Rave Restaurant Group, Inc.",RAVE,"$35,160,643",,time-not-supplied,Mar/2025,1,$0.04,2025-05-08 05:21:11
"KLX Energy Services Holdings, Inc. ",KLXE,"$34,893,755",($0.94),time-after-hours,Mar/2025,2,($1.24),2025-05-08 05:21:11
Pluri Inc.,PLUR,"$33,726,215",,time-not-supplied,Mar/2025,1,($1.01),2025-05-08 05:21:11
"Harte Hanks, Inc.",HHS,"$32,593,504",,time-not-supplied,Mar/2025,1,$0.10,2025-05-08 05:21:11
Femasys Inc.,FEMY,"$30,950,967",($0.17),time-not-supplied,Mar/2025,1,($0.17),2025-05-08 05:21:11
"Kezar Life Sciences, Inc.",KZR,"$30,392,128",($2.56),time-not-supplied,Mar/2025,4,$3,2025-05-08 05:21:11
Allakos Inc.,ALLK,"$29,559,603",($0.26),time-not-supplied,Mar/2025,1,($0.50),2025-05-08 05:21:11
"Flux Power Holdings, Inc.",FLUX,"$29,527,963",($0.09),time-after-hours,Mar/2025,2,($0.16),2025-05-08 05:21:11
"Cadrenal Therapeutics, Inc.",CVKD,"$29,473,853",($1.64),time-not-supplied,Mar/2025,2,($1.50),2025-05-08 05:21:11
"U.S. Global Investors, Inc.",GROW,"$28,041,207",,time-not-supplied,Mar/2025,1,N/A,2025-05-08 05:21:11
Mogo Inc.,MOGO,"$27,653,360",($0.08),time-pre-market,Mar/2025,2,($0.14),2025-05-08 05:21:11
ALX Oncology Holdings Inc.,ALXO,"$26,889,594",($0.47),time-pre-market,Mar/2025,3,($0.71),2025-05-08 05:21:11
Local Bounti Corporation,LOCL,"$25,202,454",($1.31),time-not-supplied,Mar/2025,1,($2.89),2025-05-08 05:21:11
Fathom Holdings Inc.,FTHM,"$24,477,299",($0.21),time-not-supplied,Mar/2025,1,($0.31),2025-05-08 05:21:11
"Tempest Therapeutics, Inc.",TPST,"$23,480,541",($3.71),time-not-supplied,Mar/2025,2,($4.68),2025-05-08 05:21:11
Chemomab Therapeutics Ltd. ,CMMB,"$23,005,065",($0.20),time-not-supplied,Mar/2025,2,($0.28),2025-05-08 05:21:11
Longeveron Inc.,LGVN,"$21,794,738",($0.34),time-after-hours,Mar/2025,2,($1.61),2025-05-08 05:21:11
VYNE Therapeutics Inc.,VYNE,"$20,533,314",($0.29),time-not-supplied,Mar/2025,1,($0.15),2025-05-08 05:21:11
ModivCare Inc.,MODV,"$20,362,870",($0.44),time-after-hours,Mar/2025,3,($0.18),2025-05-08 05:21:11
"Elevation Oncology, Inc.",ELEV,"$20,044,547",($0.20),time-not-supplied,Mar/2025,5,($0.23),2025-05-08 05:21:11
"Lisata Therapeutics, Inc.",LSTA,"$19,826,373",($0.53),time-after-hours,Mar/2025,1,($0.65),2025-05-08 05:21:11
Good Times Restaurants Inc.,GTIM,"$19,472,241",,time-after-hours,Mar/2025,1,$0.06,2025-05-08 05:21:11
"Nephros, Inc.",NEPH,"$19,080,630",,time-after-hours,Mar/2025,1,($0.02),2025-05-08 05:21:11
Q32 Bio Inc.,QTTB,"$18,784,327",,time-not-supplied,Mar/2025,N/A,($13.15),2025-05-08 05:21:11
HOOKIPA Pharma Inc.,HOOK,"$17,847,378",($0.61),time-not-supplied,Mar/2025,1,$1.20,2025-05-08 05:21:11
Lipocine Inc.,LPCN,"$17,753,551",,time-not-supplied,Mar/2025,1,$0.66,2025-05-08 05:21:11
"SIFCO Industries, Inc.",SIF,"$16,904,280",,time-not-supplied,Mar/2025,1,($0.26),2025-05-08 05:21:11
Intelligent Protection Management Corp. ,IPM,"$16,672,762",,time-not-supplied,Mar/2025,1,($0.05),2025-05-08 05:21:11
"Medalist Diversified REIT, Inc.",MDRR,"$16,188,757",,time-not-supplied,Mar/2025,1,N/A,2025-05-08 05:21:11
"GlycoMimetics, Inc.",GLYC,"$15,554,292",,time-not-supplied,Mar/2025,N/A,($0.17),2025-05-08 05:21:11
"MEI Pharma, Inc.",MEIP,"$14,107,267",,time-not-supplied,Mar/2025,N/A,($1.37),2025-05-08 05:21:11
"IN8bio, Inc.",INAB,"$13,310,185",($0.06),time-not-supplied,Mar/2025,1,($0.20),2025-05-08 05:21:11
"Equillium, Inc.",EQ,"$13,090,202",($0.22),time-not-supplied,Mar/2025,2,($0.08),2025-05-08 05:21:11
"AEye, Inc.",LIDR,"$12,748,223",,time-after-hours,Mar/2025,1,($1.61),2025-05-08 05:21:11
Cambium Networks Corporation,CMBM,"$12,427,276",($0.20),time-not-supplied,Mar/2025,3,($0.53),2025-05-08 05:21:11
Rallybio Corporation,RLYB,"$12,367,098",($0.21),time-not-supplied,Mar/2025,1,($0.47),2025-05-08 05:21:11
BP Prudhoe Bay Royalty Trust,BPT,"$11,981,860",,time-not-supplied,Mar/2025,1,N/A,2025-05-08 05:21:11
"Co-Diagnostics, Inc.",CODX,"$11,733,639",($0.33),time-after-hours,Mar/2025,1,($0.31),2025-05-08 05:21:11
"ProPhase Labs, Inc.",PRPH,"$11,328,274",($0.18),time-not-supplied,Mar/2025,1,($0.07),2025-05-08 05:21:11
"Aqua Metals, Inc.",AQMS,"$9,534,191",,time-after-hours,Mar/2025,N/A,$1,2025-05-08 05:21:11
"Carisma Therapeutics, Inc.",CARM,"$9,293,673",,time-not-supplied,Mar/2025,N/A,($0.46),2025-05-08 05:21:11
"BioXcel Therapeutics, Inc.",BTAI,"$8,667,940",($2.72),time-not-supplied,Mar/2025,1,($13.92),2025-05-08 05:21:11
"Dogwood Therapeutics, Inc. ",DWTX,"$8,638,299",($0.76),time-not-supplied,Mar/2025,2,($1.75),2025-05-08 05:21:11
"Intensity Therapeutics, Inc.",INTS,"$8,499,811",($0.20),time-not-supplied,Mar/2025,2,($0.34),2025-05-08 05:21:11
Phio Pharmaceuticals Corp.,PHIO,"$8,218,425",,time-not-supplied,Mar/2025,N/A,($4.23),2025-05-08 05:21:11
Naas Technology Inc.,NAAS,"$7,683,596",,time-not-supplied,Mar/2025,1,($5.60),2025-05-08 05:21:11
"SUNation Energy, Inc.",SUNE,"$7,367,160",,time-not-supplied,Mar/2025,1,($99.99),2025-05-08 05:21:11
CaliberCos Inc.,CWD,"$7,186,434",($0.40),time-not-supplied,Mar/2025,1,($3.60),2025-05-08 05:21:11
MetaVia Inc. ,MTVA,"$6,409,796",($0.61),time-not-supplied,Mar/2025,2,($1.32),2025-05-08 05:21:11
Lipella Pharmaceuticals Inc.,LIPO,"$6,270,075",,time-not-supplied,Mar/2025,1,($1.28),2025-05-08 05:21:11
"Arcadia Biosciences, Inc.",RKDA,"$6,001,306",,time-pre-market,Mar/2025,1,($1.78),2025-05-08 05:21:11
"Xenetic Biosciences, Inc.",XBIO,"$4,780,631",($0.72),time-not-supplied,Mar/2025,1,($0.78),2025-05-08 05:21:11
"SenesTech, Inc.",SNES,"$4,419,733",,time-after-hours,Mar/2025,N/A,($3.60),2025-05-08 05:21:11
Azitra Inc,AZTR,"$4,341,017",,time-not-supplied,Mar/2025,N/A,($4.50),2025-05-08 05:21:11
Marin Software Incorporated,MRIN,"$4,306,525",,time-not-supplied,Mar/2025,1,($0.78),2025-05-08 05:21:11
"New Concept Energy, Inc",GBR,"$4,295,429",,time-not-supplied,Mar/2025,1,$0.01,2025-05-08 05:21:11
Twin Vee PowerCats Co.,VEEE,"$3,867,357",,time-pre-market,Mar/2025,1,($1.20),2025-05-08 05:21:11
"Tharimmune, Inc.",THAR,"$3,479,442",,time-not-supplied,Mar/2025,1,($2.85),2025-05-08 05:21:11
"NovaBay Pharmaceuticals, Inc.",NBY,"$3,376,306",($0.24),time-not-supplied,Mar/2025,1,($4.90),2025-05-08 05:21:11
"Matinas Biopharma Holdings, Inc.",MTNB,"$3,233,288",,time-not-supplied,Mar/2025,1,($1.50),2025-05-08 05:21:11
"Lixte Biotechnology Holdings, Inc.",LIXT,"$3,167,207",,time-not-supplied,Mar/2025,1,($0.43),2025-05-08 05:21:11
"Ascent Solar Technologies, Inc",ASTI,"$3,070,771",,time-not-supplied,Mar/2025,1,$42,2025-05-08 05:21:11
