form,company,ticker,cik,filing_date,accession_number,filing_link
10-Q,ALPHA & OMEGA SEMICONDUCTOR Ltd,AOSL,1387467,2025-02-06,0001387467-25-000017,https://www.sec.gov/Archives/edgar/data/1387467/0001387467-25-000017.txt
10-Q,"Affirm Holdings, Inc.",AFRM,1820953,2025-02-06,0001820953-25-000012,https://www.sec.gov/Archives/edgar/data/1820953/0001820953-25-000012.txt
10-Q,"Air Products & Chemicals, Inc.",APD,2969,2025-02-06,0000002969-25-000013,https://www.sec.gov/Archives/edgar/data/2969/0000002969-25-000013.txt
10-Q,BECTON DICKINSON & CO,BDX,10795,2025-02-06,0000010795-25-000022,https://www.sec.gov/Archives/edgar/data/10795/0000010795-25-000022.txt
10-Q,BIO-TECHNE Corp,TECH,842023,2025-02-06,0001558370-25-000689,https://www.sec.gov/Archives/edgar/data/842023/0001558370-25-000689.txt
10-Q,CABOT CORP,CBT,16040,2025-02-06,0000950170-25-015513,https://www.sec.gov/Archives/edgar/data/16040/0000950170-25-015513.txt
10-Q,"CANTALOUPE, INC.",CTLPP,896429,2025-02-06,0001628280-25-004271,https://www.sec.gov/Archives/edgar/data/896429/0001628280-25-004271.txt
10-Q,CENTRAL GARDEN & PET CO,CENTA,887733,2025-02-06,0000887733-25-000006,https://www.sec.gov/Archives/edgar/data/887733/0000887733-25-000006.txt
10-Q,"CLEANSPARK, INC.",CLSKW,827876,2025-02-06,0000950170-25-015470,https://www.sec.gov/Archives/edgar/data/827876/0000950170-25-015470.txt
10-Q,CORVEL CORP,CRVL,874866,2025-02-06,0000950170-25-015439,https://www.sec.gov/Archives/edgar/data/874866/0000950170-25-015439.txt
10-Q,Cerence Inc.,CRNC,1768267,2025-02-06,0000950170-25-015440,https://www.sec.gov/Archives/edgar/data/1768267/0000950170-25-015440.txt
10-Q,"Doximity, Inc.",DOCS,1516513,2025-02-06,0001516513-25-000012,https://www.sec.gov/Archives/edgar/data/1516513/0001516513-25-000012.txt
10-Q,EPLUS INC,PLUS,1022408,2025-02-06,0001140361-25-003227,https://www.sec.gov/Archives/edgar/data/1022408/0001140361-25-003227.txt
10-Q,Embecta Corp.,EMBC,1872789,2025-02-06,0001872789-25-000006,https://www.sec.gov/Archives/edgar/data/1872789/0001872789-25-000006.txt
10-Q,FARMER BROTHERS CO,FARM,34563,2025-02-06,0000034563-25-000018,https://www.sec.gov/Archives/edgar/data/34563/0000034563-25-000018.txt
10-Q,GEOSPACE TECHNOLOGIES CORP,GEOS,1001115,2025-02-06,0001437749-25-003000,https://www.sec.gov/Archives/edgar/data/1001115/0001437749-25-003000.txt
10-Q,"GenFlat Holdings, Inc.",GFLT,1796949,2025-02-06,0001683168-25-000781,https://www.sec.gov/Archives/edgar/data/1796949/0001683168-25-000781.txt
10-Q,Good Times Restaurants Inc.,GTIM,825324,2025-02-06,0001214659-25-002118,https://www.sec.gov/Archives/edgar/data/825324/0001214659-25-002118.txt
10-Q,H&R BLOCK INC,HRB,12659,2025-02-06,0001838862-25-000011,https://www.sec.gov/Archives/edgar/data/12659/0001838862-25-000011.txt
10-Q,HAEMONETICS CORP,HAE,313143,2025-02-06,0000313143-25-000012,https://www.sec.gov/Archives/edgar/data/313143/0000313143-25-000012.txt
10-Q,HOLOGIC INC,HOLX,859737,2025-02-06,0000859737-25-000005,https://www.sec.gov/Archives/edgar/data/859737/0000859737-25-000005.txt
10-Q,IBEX Ltd,IBEX,1720420,2025-02-06,0001720420-25-000009,https://www.sec.gov/Archives/edgar/data/1720420/0001720420-25-000009.txt
10-Q,INGLES MARKETS INC,IMKTA,50493,2025-02-06,0000050493-25-000005,https://www.sec.gov/Archives/edgar/data/50493/0000050493-25-000005.txt
10-Q,"Immunovant, Inc.",IMVT,1764013,2025-02-06,0001764013-25-000026,https://www.sec.gov/Archives/edgar/data/1764013/0001764013-25-000026.txt
10-Q,"Inotiv, Inc.",NOTV,720154,2025-02-06,0001628280-25-004178,https://www.sec.gov/Archives/edgar/data/720154/0001628280-25-004178.txt
10-Q,J&J SNACK FOODS CORP,JJSF,785956,2025-02-06,0001437749-25-003041,https://www.sec.gov/Archives/edgar/data/785956/0001437749-25-003041.txt
10-Q,KULICKE & SOFFA INDUSTRIES INC,KLIC,56978,2025-02-06,0000056978-25-000029,https://www.sec.gov/Archives/edgar/data/56978/0000056978-25-000029.txt
10-Q,Kearny Financial Corp.,KRNY,1617242,2025-02-06,0001617242-25-000007,https://www.sec.gov/Archives/edgar/data/1617242/0001617242-25-000007.txt
10-Q,"Kimball Electronics, Inc.",KE,1606757,2025-02-06,0001606757-25-000006,https://www.sec.gov/Archives/edgar/data/1606757/0001606757-25-000006.txt
10-Q,"Kyndryl Holdings, Inc.",KD,1867072,2025-02-06,0001558370-25-000688,https://www.sec.gov/Archives/edgar/data/1867072/0001558370-25-000688.txt
10-Q,LIQUIDITY SERVICES INC,LQDT,1235468,2025-02-06,0000950170-25-015164,https://www.sec.gov/Archives/edgar/data/1235468/0000950170-25-015164.txt
10-Q,"Leslie's, Inc.",LESL,1821806,2025-02-06,0000950170-25-015474,https://www.sec.gov/Archives/edgar/data/1821806/0000950170-25-015474.txt
10-Q,Lumentum Holdings Inc.,LITE,1633978,2025-02-06,0001628280-25-004288,https://www.sec.gov/Archives/edgar/data/1633978/0001628280-25-004288.txt
10-Q,"MACOM Technology Solutions Holdings, Inc.",MTSI,1493594,2025-02-06,0001493594-25-000020,https://www.sec.gov/Archives/edgar/data/1493594/0001493594-25-000020.txt
10-Q,MATRIX SERVICE CO,MTRX,866273,2025-02-06,0000866273-25-000016,https://www.sec.gov/Archives/edgar/data/866273/0000866273-25-000016.txt
10-Q,"MAXIMUS, INC.",MMS,1032220,2025-02-06,0001032220-25-000016,https://www.sec.gov/Archives/edgar/data/1032220/0001032220-25-000016.txt
10-Q,MCKESSON CORP,MCK,927653,2025-02-06,0000927653-25-000014,https://www.sec.gov/Archives/edgar/data/927653/0000927653-25-000014.txt
10-Q,MICROCHIP TECHNOLOGY INC,MCHP,827054,2025-02-06,0000827054-25-000019,https://www.sec.gov/Archives/edgar/data/827054/0000827054-25-000019.txt
10-Q,Madison Square Garden Entertainment Corp.,MSGE,1952073,2025-02-06,0001952073-25-000008,https://www.sec.gov/Archives/edgar/data/1952073/0001952073-25-000008.txt
10-Q,Magnera Corp,MAGN,41719,2025-02-06,0000041719-25-000016,https://www.sec.gov/Archives/edgar/data/41719/0000041719-25-000016.txt
10-Q,"MasterCraft Boat Holdings, Inc.",MCFT,1638290,2025-02-06,0000950170-25-015130,https://www.sec.gov/Archives/edgar/data/1638290/0000950170-25-015130.txt
10-Q,"NATHANS FAMOUS, INC.",NATH,69733,2025-02-06,0001437749-25-002936,https://www.sec.gov/Archives/edgar/data/69733/0001437749-25-002936.txt
10-Q,NETSCOUT SYSTEMS INC,NTCT,1078075,2025-02-06,0001628280-25-004249,https://www.sec.gov/Archives/edgar/data/1078075/0001628280-25-004249.txt
10-Q,NEWS CORP,NWS,1564708,2025-02-06,0001564708-25-000072,https://www.sec.gov/Archives/edgar/data/1564708/0001564708-25-000072.txt
10-Q,"Natural Grocers by Vitamin Cottage, Inc.",NGVC,1547459,2025-02-06,0001437749-25-003026,https://www.sec.gov/Archives/edgar/data/1547459/0001437749-25-003026.txt
10-Q,OPEN TEXT CORP,OTEX,1002638,2025-02-06,0001002638-25-000021,https://www.sec.gov/Archives/edgar/data/1002638/0001002638-25-000021.txt
10-Q,"PATHWARD FINANCIAL, INC.",CASH,907471,2025-02-06,0000907471-25-000012,https://www.sec.gov/Archives/edgar/data/907471/0000907471-25-000012.txt
10-Q,"PAYCOR HCM, INC.",PYCR,1839439,2025-02-06,0001839439-25-000020,https://www.sec.gov/Archives/edgar/data/1839439/0001839439-25-000020.txt
10-Q,"PELOTON INTERACTIVE, INC.",PTON,1639825,2025-02-06,0001639825-25-000026,https://www.sec.gov/Archives/edgar/data/1639825/0001639825-25-000026.txt
10-Q,PTC INC.,PTC,857005,2025-02-06,0000950170-25-015530,https://www.sec.gov/Archives/edgar/data/857005/0000950170-25-015530.txt
10-Q,Prestige Consumer Healthcare Inc.,PBH,1295947,2025-02-06,0001295947-25-000009,https://www.sec.gov/Archives/edgar/data/1295947/0001295947-25-000009.txt
10-Q,RALPH LAUREN CORP,RL,1037038,2025-02-06,0001037038-25-000007,https://www.sec.gov/Archives/edgar/data/1037038/0001037038-25-000007.txt
10-Q,"RAVE RESTAURANT GROUP, INC.",RAVE,718332,2025-02-06,0001140361-25-003278,https://www.sec.gov/Archives/edgar/data/718332/0001140361-25-003278.txt
10-Q,SUBURBAN PROPANE PARTNERS LP,SPH,1005210,2025-02-06,0000950170-25-015135,https://www.sec.gov/Archives/edgar/data/1005210/0000950170-25-015135.txt
10-Q,SYNAPTICS Inc,SYNA,817720,2025-02-06,0000817720-25-000011,https://www.sec.gov/Archives/edgar/data/817720/0000817720-25-000011.txt
10-Q,Seneca Foods Corp,SENEL,88948,2025-02-06,0001437749-25-003030,https://www.sec.gov/Archives/edgar/data/88948/0001437749-25-003030.txt
10-Q,Sonos Inc,SONO,1314727,2025-02-06,0001314727-25-000026,https://www.sec.gov/Archives/edgar/data/1314727/0001314727-25-000026.txt
10-Q,"Spectrum Brands Holdings, Inc.",SPB,109177,2025-02-06,0000109177-25-000009,https://www.sec.gov/Archives/edgar/data/109177/0000109177-25-000009.txt
10-Q,StepStone Group Inc.,STEP,1796022,2025-02-06,0001796022-25-000008,https://www.sec.gov/Archives/edgar/data/1796022/0001796022-25-000008.txt
10-Q,"TAPESTRY, INC.",TPR,1116132,2025-02-06,0001116132-25-000005,https://www.sec.gov/Archives/edgar/data/1116132/0001116132-25-000005.txt
10-Q,TFS Financial CORP,TFSL,1381668,2025-02-06,0001381668-25-000010,https://www.sec.gov/Archives/edgar/data/1381668/0001381668-25-000010.txt
10-Q,TRIUMPH GROUP INC,TGI,1021162,2025-02-06,0000950170-25-015468,https://www.sec.gov/Archives/edgar/data/1021162/0000950170-25-015468.txt
10-Q,"Thermon Group Holdings, Inc.",THR,1489096,2025-02-06,0001489096-25-000024,https://www.sec.gov/Archives/edgar/data/1489096/0001489096-25-000024.txt
10-Q,UGI CORP /PA/,UGI,884614,2025-02-06,0000884614-25-000008,https://www.sec.gov/Archives/edgar/data/884614/0000884614-25-000008.txt
10-Q,UNIFI INC,UFI,100726,2025-02-06,0000950170-25-015046,https://www.sec.gov/Archives/edgar/data/100726/0000950170-25-015046.txt
10-Q,UNIVERSAL TECHNICAL INSTITUTE INC,UTI,1261654,2025-02-06,0001261654-25-000007,https://www.sec.gov/Archives/edgar/data/1261654/0001261654-25-000007.txt
10-Q,"Under Armour, Inc.",UA,1336917,2025-02-06,0001336917-25-000016,https://www.sec.gov/Archives/edgar/data/1336917/0001336917-25-000016.txt
10-Q,VALVOLINE INC,VVV,1674910,2025-02-06,0001674910-25-000034,https://www.sec.gov/Archives/edgar/data/1674910/0001674910-25-000034.txt
10-Q,Varex Imaging Corp,VREX,1681622,2025-02-06,0001681622-25-000015,https://www.sec.gov/Archives/edgar/data/1681622/0001681622-25-000015.txt
10-Q,WNS (HOLDINGS) LTD,WNS,1356570,2025-02-06,0001193125-25-021419,https://www.sec.gov/Archives/edgar/data/1356570/0001193125-25-021419.txt
10-Q,WORLD ACCEPTANCE CORP,WRLD,108385,2025-02-06,0000108385-25-000008,https://www.sec.gov/Archives/edgar/data/108385/0000108385-25-000008.txt
10-Q,Warner Music Group Corp.,WMG,1319161,2025-02-06,0001319161-25-000007,https://www.sec.gov/Archives/edgar/data/1319161/0001319161-25-000007.txt
10-Q,Welsis Corp.,WLSS,1887912,2025-02-06,0001640334-25-000196,https://www.sec.gov/Archives/edgar/data/1887912/0001640334-25-000196.txt
10-Q,William Penn Bancorporation,WMPN,1828376,2025-02-06,0001828376-25-000010,https://www.sec.gov/Archives/edgar/data/1828376/0001828376-25-000010.txt
10-Q,8X8 INC /DE/,EGHT,1023731,2025-02-05,0001023731-25-000006,https://www.sec.gov/Archives/edgar/data/1023731/0001023731-25-000006.txt
10-Q,ACCURAY INC,ARAY,1138723,2025-02-05,0000950170-25-014485,https://www.sec.gov/Archives/edgar/data/1138723/0000950170-25-014485.txt
10-Q,AMERICAN SUPERCONDUCTOR CORP /DE/,AMSC,880807,2025-02-05,0001437749-25-002900,https://www.sec.gov/Archives/edgar/data/880807/0001437749-25-002900.txt
10-Q,AMTECH SYSTEMS INC,ASYS,720500,2025-02-05,0000950170-25-014465,https://www.sec.gov/Archives/edgar/data/720500/0000950170-25-014465.txt
10-Q,AZEK Co Inc.,AZEK,1782754,2025-02-05,0001628280-25-003943,https://www.sec.gov/Archives/edgar/data/1782754/0001628280-25-003943.txt
10-Q,Amcor plc,AMCCF,1748790,2025-02-05,0001748790-25-000010,https://www.sec.gov/Archives/edgar/data/1748790/0001748790-25-000010.txt
10-Q,"Amentum Holdings, Inc.",AMTM,2011286,2025-02-05,0002011286-25-000060,https://www.sec.gov/Archives/edgar/data/2011286/0002011286-25-000060.txt
10-Q,"BERRY GLOBAL GROUP, INC.",BERY,1378992,2025-02-05,0001140361-25-003207,https://www.sec.gov/Archives/edgar/data/1378992/0001140361-25-003207.txt
10-Q,"Bark, Inc.",BARK-WT,1819574,2025-02-05,0001819574-25-000011,https://www.sec.gov/Archives/edgar/data/1819574/0001819574-25-000011.txt
10-Q,Blue Bird Corp,BLBD,1589526,2025-02-05,0001589526-25-000026,https://www.sec.gov/Archives/edgar/data/1589526/0001589526-25-000026.txt
10-Q,"Blue Line Holdings, Inc.",,2029586,2025-02-05,0001493152-25-004985,https://www.sec.gov/Archives/edgar/data/2029586/0001493152-25-004985.txt
10-Q,"BrightView Holdings, Inc.",BV,1734713,2025-02-05,0000950170-25-014510,https://www.sec.gov/Archives/edgar/data/1734713/0000950170-25-014510.txt
10-Q,CHASE GENERAL CORP,,15357,2025-02-05,0001558370-25-000645,https://www.sec.gov/Archives/edgar/data/15357/0001558370-25-000645.txt
10-Q,COHERENT CORP.,COHR,820318,2025-02-05,0000820318-25-000004,https://www.sec.gov/Archives/edgar/data/820318/0000820318-25-000004.txt
10-Q,Capri Holdings Ltd,CPRI,1530721,2025-02-05,0001530721-25-000015,https://www.sec.gov/Archives/edgar/data/1530721/0001530721-25-000015.txt
10-Q,"Cencora, Inc.",COR,1140859,2025-02-05,0001140859-25-000034,https://www.sec.gov/Archives/edgar/data/1140859/0001140859-25-000034.txt
10-Q,"Champion Homes, Inc.",SKY,90896,2025-02-05,0000950170-25-014483,https://www.sec.gov/Archives/edgar/data/90896/0000950170-25-014483.txt
10-Q,DIGI INTERNATIONAL INC,DGII,854775,2025-02-05,0000854775-25-000006,https://www.sec.gov/Archives/edgar/data/854775/0000854775-25-000006.txt
10-Q,DLH Holdings Corp.,DLHC,785557,2025-02-05,0000785557-25-000016,https://www.sec.gov/Archives/edgar/data/785557/0000785557-25-000016.txt
10-Q,DXC Technology Co,DXC,1688568,2025-02-05,0001688568-25-000007,https://www.sec.gov/Archives/edgar/data/1688568/0001688568-25-000007.txt
10-Q,"Digital Turbine, Inc.",APPS,317788,2025-02-05,0001628280-25-004090,https://www.sec.gov/Archives/edgar/data/317788/0001628280-25-004090.txt
10-Q,ELECTRONIC ARTS INC.,EA,712515,2025-02-05,0000712515-25-000015,https://www.sec.gov/Archives/edgar/data/712515/0000712515-25-000015.txt
10-Q,EMERSON ELECTRIC CO,EMR,32604,2025-02-05,0000032604-25-000012,https://www.sec.gov/Archives/edgar/data/32604/0000032604-25-000012.txt
10-Q,EZCORP INC,EZPW,876523,2025-02-05,0000876523-25-000018,https://www.sec.gov/Archives/edgar/data/876523/0000876523-25-000018.txt
10-Q,EnerSys,ENS,1289308,2025-02-05,0001289308-25-000005,https://www.sec.gov/Archives/edgar/data/1289308/0001289308-25-000005.txt
10-Q,FLEXSTEEL INDUSTRIES INC,FLXS,37472,2025-02-05,0000950170-25-014645,https://www.sec.gov/Archives/edgar/data/37472/0000950170-25-014645.txt
10-Q,GRIFFON CORP,GFF,50725,2025-02-05,0000050725-25-000008,https://www.sec.gov/Archives/edgar/data/50725/0000050725-25-000008.txt
10-Q,Grayscale Bitcoin Cash Trust (BCH),BCHG,1732409,2025-02-05,0000950170-25-014185,https://www.sec.gov/Archives/edgar/data/1732409/0000950170-25-014185.txt
10-Q,Grayscale Digital Large Cap Fund LLC,GDLC,1729997,2025-02-05,0000950170-25-014183,https://www.sec.gov/Archives/edgar/data/1729997/0000950170-25-014183.txt
10-Q,Grayscale Litecoin Trust (LTC),LTCN,1732406,2025-02-05,0000950170-25-014187,https://www.sec.gov/Archives/edgar/data/1732406/0000950170-25-014187.txt
10-Q,"Great Elm Group, Inc.",GEGGL,1831096,2025-02-05,0000950170-25-014593,https://www.sec.gov/Archives/edgar/data/1831096/0000950170-25-014593.txt
10-Q,"Helmerich & Payne, Inc.",HP,46765,2025-02-05,0000046765-25-000008,https://www.sec.gov/Archives/edgar/data/46765/0000046765-25-000008.txt
10-Q,"Hillenbrand, Inc.",HI,1417398,2025-02-05,0001417398-25-000063,https://www.sec.gov/Archives/edgar/data/1417398/0001417398-25-000063.txt
10-Q,Johnson Controls International plc,JCI,833444,2025-02-05,0000833444-25-000011,https://www.sec.gov/Archives/edgar/data/833444/0000833444-25-000011.txt
10-Q,LESAKA TECHNOLOGIES INC,LSAK,1041514,2025-02-05,0001562762-25-000019,https://www.sec.gov/Archives/edgar/data/1041514/0001562762-25-000019.txt
10-Q,Lifevantage Corp,LFVN,849146,2025-02-05,0000849146-25-000014,https://www.sec.gov/Archives/edgar/data/849146/0000849146-25-000014.txt
10-Q,"LiveRamp Holdings, Inc.",RAMP,733269,2025-02-05,0000733269-25-000015,https://www.sec.gov/Archives/edgar/data/733269/0000733269-25-000015.txt
10-Q,Lucky Strike Entertainment Corp,LUCK,1840572,2025-02-05,0001628280-25-003930,https://www.sec.gov/Archives/edgar/data/1840572/0001628280-25-003930.txt
10-Q,MODINE MANUFACTURING CO,MOD,67347,2025-02-05,0001558370-25-000648,https://www.sec.gov/Archives/edgar/data/67347/0001558370-25-000648.txt
10-Q,"Marygold Companies, Inc.",MGLD,1005101,2025-02-05,0001493152-25-005002,https://www.sec.gov/Archives/edgar/data/1005101/0001493152-25-005002.txt
10-Q,"Mueller Water Products, Inc.",MWA,1350593,2025-02-05,0001350593-25-000012,https://www.sec.gov/Archives/edgar/data/1350593/0001350593-25-000012.txt
10-Q,"Outdoor Specialty Products, Inc.",ODRS,1610718,2025-02-05,0001096906-25-000126,https://www.sec.gov/Archives/edgar/data/1610718/0001096906-25-000126.txt
10-Q,PHIBRO ANIMAL HEALTH CORP,PAHC,1069899,2025-02-05,0001558370-25-000659,https://www.sec.gov/Archives/edgar/data/1069899/0001558370-25-000659.txt
10-Q,Performance Food Group Co,PFGC,1618673,2025-02-05,0000950170-25-014484,https://www.sec.gov/Archives/edgar/data/1618673/0000950170-25-014484.txt
10-Q,QUALCOMM INC/DE,QCOM,804328,2025-02-05,0000804328-25-000011,https://www.sec.gov/Archives/edgar/data/804328/0000804328-25-000011.txt
10-Q,RMR GROUP INC.,RMR,1644378,2025-02-05,0001644378-25-000015,https://www.sec.gov/Archives/edgar/data/1644378/0001644378-25-000015.txt
10-Q,"Reservoir Media, Inc.",RSVRW,1824403,2025-02-05,0001410578-25-000076,https://www.sec.gov/Archives/edgar/data/1824403/0001410578-25-000076.txt
10-Q,SCOTTS MIRACLE-GRO CO,SMG,825542,2025-02-05,0001546380-25-000006,https://www.sec.gov/Archives/edgar/data/825542/0001546380-25-000006.txt
10-Q,"SKYWORKS SOLUTIONS, INC.",SWKS,4127,2025-02-05,0000004127-25-000010,https://www.sec.gov/Archives/edgar/data/4127/0000004127-25-000010.txt
10-Q,SPDR GOLD TRUST,GLD,1222333,2025-02-05,0001437749-25-002865,https://www.sec.gov/Archives/edgar/data/1222333/0001437749-25-002865.txt
10-Q,SPIRE ALABAMA INC,,3146,2025-02-05,0000950170-25-014213,https://www.sec.gov/Archives/edgar/data/3146/0000950170-25-014213.txt
10-Q,SPIRE INC,SR-PA,1126956,2025-02-05,0000950170-25-014213,https://www.sec.gov/Archives/edgar/data/1126956/0000950170-25-014213.txt
10-Q,SPIRE MISSOURI INC,,57183,2025-02-05,0000950170-25-014213,https://www.sec.gov/Archives/edgar/data/57183/0000950170-25-014213.txt
10-Q,"STAR GROUP, L.P.",SGU,1002590,2025-02-05,0000950170-25-014482,https://www.sec.gov/Archives/edgar/data/1002590/0000950170-25-014482.txt
10-Q,"SideChannel, Inc.",SDCH,1022505,2025-02-05,0001493152-25-004944,https://www.sec.gov/Archives/edgar/data/1022505/0001493152-25-004944.txt
10-Q,"Sonoma Pharmaceuticals, Inc.",SNOA,1367083,2025-02-05,0001683168-25-000736,https://www.sec.gov/Archives/edgar/data/1367083/0001683168-25-000736.txt
10-Q,StoneX Group Inc.,SNEX,913760,2025-02-05,0000913760-25-000024,https://www.sec.gov/Archives/edgar/data/913760/0000913760-25-000024.txt
10-Q,Symbotic Inc.,SYM,1837240,2025-02-05,0001837240-25-000044,https://www.sec.gov/Archives/edgar/data/1837240/0001837240-25-000044.txt
10-Q,TOYOTA MOTOR CREDIT CORP,,834071,2025-02-05,0000950170-25-014324,https://www.sec.gov/Archives/edgar/data/834071/0000950170-25-014324.txt
10-Q,TRANSCAT INC,TRNS,99302,2025-02-05,0001437749-25-002899,https://www.sec.gov/Archives/edgar/data/99302/0001437749-25-002899.txt
10-Q,TWIN DISC INC,TWIN,100378,2025-02-05,0001437749-25-002831,https://www.sec.gov/Archives/edgar/data/100378/0001437749-25-002831.txt
10-Q,Tennessee Valley Authority,TVC,1376986,2025-02-05,0001376986-25-000011,https://www.sec.gov/Archives/edgar/data/1376986/0001376986-25-000011.txt
10-Q,Tribal Rides International Corp.,XNDA,1624985,2025-02-05,0001683168-25-000708,https://www.sec.gov/Archives/edgar/data/1624985/0001683168-25-000708.txt
10-Q,Tribal Rides International Corp.,XNDA,1624985,2025-02-05,0001683168-25-000729,https://www.sec.gov/Archives/edgar/data/1624985/0001683168-25-000729.txt
10-Q,U-Haul Holding Co /NV/,UHAL-B,4457,2025-02-05,0000950170-25-014444,https://www.sec.gov/Archives/edgar/data/4457/0000950170-25-014444.txt
10-Q,Vestis Corp,VSTS,1967649,2025-02-05,0001967649-25-000014,https://www.sec.gov/Archives/edgar/data/1967649/0001967649-25-000014.txt
10-Q,Walt Disney Co,DIS,1744489,2025-02-05,0001744489-25-000067,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-25-000067.txt
10-Q,World Gold Trust,GLDM,1618181,2025-02-05,0001437749-25-002864,https://www.sec.gov/Archives/edgar/data/1618181/0001437749-25-002864.txt
10-Q,AECOM,ACM,868857,2025-02-04,0001628280-25-003563,https://www.sec.gov/Archives/edgar/data/868857/0001628280-25-003563.txt
10-Q,ATMOS ENERGY CORP,ATO,731802,2025-02-04,0000731802-25-000006,https://www.sec.gov/Archives/edgar/data/731802/0000731802-25-000006.txt
10-Q,"AVIAT NETWORKS, INC.",AVNW,1377789,2025-02-04,0001377789-25-000007,https://www.sec.gov/Archives/edgar/data/1377789/0001377789-25-000007.txt
10-Q,Aramark,ARMK,1584509,2025-02-04,0001584509-25-000053,https://www.sec.gov/Archives/edgar/data/1584509/0001584509-25-000053.txt
10-Q,"Aspen Technology, Inc.",AZPN,1897982,2025-02-04,0001897982-25-000010,https://www.sec.gov/Archives/edgar/data/1897982/0001897982-25-000010.txt
10-Q,Atkore Inc.,ATKR,1666138,2025-02-04,0001666138-25-000030,https://www.sec.gov/Archives/edgar/data/1666138/0001666138-25-000030.txt
10-Q,"BELLRING BRANDS, INC.",BRBR,1772016,2025-02-04,0001772016-25-000028,https://www.sec.gov/Archives/edgar/data/1772016/0001772016-25-000028.txt
10-Q,CAPITAL SOUTHWEST CORP,CSWCZ,17313,2025-02-04,0000017313-25-000012,https://www.sec.gov/Archives/edgar/data/17313/0000017313-25-000012.txt
10-Q,"CIRRUS LOGIC, INC.",CRUS,772406,2025-02-04,0000772406-25-000007,https://www.sec.gov/Archives/edgar/data/772406/0000772406-25-000007.txt
10-Q,"ENERGIZER HOLDINGS, INC.",ENR,1632790,2025-02-04,0001632790-25-000024,https://www.sec.gov/Archives/edgar/data/1632790/0001632790-25-000024.txt
10-Q,ESTEE LAUDER COMPANIES INC,EL,1001250,2025-02-04,0001001250-25-000011,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-25-000011.txt
10-Q,FAIR ISAAC CORP,FICO,814547,2025-02-04,0000814547-25-000008,https://www.sec.gov/Archives/edgar/data/814547/0000814547-25-000008.txt
10-Q,Fabrinet,FN,1408710,2025-02-04,0001408710-25-000008,https://www.sec.gov/Archives/edgar/data/1408710/0001408710-25-000008.txt
10-Q,Fox Corp,FOX,1754301,2025-02-04,0001628280-25-003592,https://www.sec.gov/Archives/edgar/data/1754301/0001628280-25-003592.txt
10-Q,"GOLUB CAPITAL BDC, Inc.",GBDC,1476765,2025-02-04,0001476765-25-000016,https://www.sec.gov/Archives/edgar/data/1476765/0001476765-25-000016.txt
10-Q,"HOULIHAN LOKEY, INC.",HLI,1302215,2025-02-04,0001302215-25-000007,https://www.sec.gov/Archives/edgar/data/1302215/0001302215-25-000007.txt
10-Q,Hamilton Lane INC,HLNE,1433642,2025-02-04,0001433642-25-000010,https://www.sec.gov/Archives/edgar/data/1433642/0001433642-25-000010.txt
10-Q,"IES Holdings, Inc.",IESC,1048268,2025-02-04,0001048268-25-000031,https://www.sec.gov/Archives/edgar/data/1048268/0001048268-25-000031.txt
10-Q,InnovAge Holding Corp.,INNV,1834376,2025-02-04,0001834376-25-000003,https://www.sec.gov/Archives/edgar/data/1834376/0001834376-25-000003.txt
10-Q,"Intapp, Inc.",INTA,1565687,2025-02-04,0000950170-25-013454,https://www.sec.gov/Archives/edgar/data/1565687/0000950170-25-013454.txt
10-Q,JACOBS SOLUTIONS INC.,J,52988,2025-02-04,0000052988-25-000016,https://www.sec.gov/Archives/edgar/data/52988/0000052988-25-000016.txt
10-Q,LANCASTER COLONY CORP,LANC,57515,2025-02-04,0000057515-25-000005,https://www.sec.gov/Archives/edgar/data/57515/0000057515-25-000005.txt
10-Q,"Loop Media, Inc.",LPTV,1643988,2025-02-04,0001493152-25-004826,https://www.sec.gov/Archives/edgar/data/1643988/0001493152-25-004826.txt
10-Q,MERCURY SYSTEMS INC,MRCY,1049521,2025-02-04,0001049521-25-000009,https://www.sec.gov/Archives/edgar/data/1049521/0001049521-25-000009.txt
10-Q,MESA LABORATORIES INC /CO/,MLAB,724004,2025-02-04,0001437749-25-002662,https://www.sec.gov/Archives/edgar/data/724004/0001437749-25-002662.txt
10-Q,Madison Square Garden Sports Corp.,MSGS,1636519,2025-02-04,0001636519-25-000006,https://www.sec.gov/Archives/edgar/data/1636519/0001636519-25-000006.txt
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000061,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000061.txt
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000062,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000062.txt
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000063,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000063.txt
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000064,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000064.txt
10-Q,Midnight Gaming Corp,,1692780,2025-02-04,0001713282-25-000065,https://www.sec.gov/Archives/edgar/data/1692780/0001713282-25-000065.txt
